formula,id,energy,stability,structure
TiAu,mp-998972,-0.47590774083333104,0.0,"Full Formula (Ti2 Au2)
Reduced Formula: TiAu
abc   :   3.322262   3.322262   6.102922
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b         c    magmom
---  ----  ----  ----  --------  --------
  0  Ti    0.75  0.75  0.864499        -0
  1  Ti    0.25  0.25  0.135501        -0
  2  Au    0.75  0.75  0.360345        -0
  3  Au    0.25  0.25  0.639655        -0"
Ti3Au,mp-1786,-0.386483803749999,0.0,"Full Formula (Ti6 Au2)
Reduced Formula: Ti3Au
abc   :   5.086006   5.086006   5.086006
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP        a      b      c    magmom
---  ----  -----  -----  -----  --------
  0  Ti     0.5    0.25  -0           -0
  1  Ti     0.5    0.75  -0           -0
  2  Ti     0.25  -0      0.5         -0
  3  Ti     0.75  -0      0.5         -0
  4  Ti    -0      0.5    0.25        -0
  5  Ti    -0      0.5    0.75        -0
  6  Au     0.5    0.5    0.5          0
  7  Au    -0     -0     -0            0"
TiAu,mp-998985,-0.47585178333333605,5.595749999542931e-05,"Full Formula (Ti2 Au2)
Reduced Formula: TiAu
abc   :   4.615071   2.955194   4.947513
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b         c    magmom
---  ----  ----  ----  --------  --------
  0  Ti    0.25  -0    0.32019      0.944
  1  Ti    0.75  -0    0.679809     0.944
  2  Au    0.25   0.5  0.82411      0.04
  3  Au    0.75   0.5  0.17589      0.04"
TiAu2,mp-1018123,-0.48334265888888606,0.0,"Full Formula (Ti1 Au2)
Reduced Formula: TiAu2
abc   :   3.437275   3.437275   4.930159
angles: 110.401534 110.401534  90.000000
pbc   :       True       True       True
Sites (3)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Ti    -0         -0         -0            0.445
  1  Au     0.664383   0.664383   0.328767     0.001
  2  Au     0.335617   0.335617   0.671233     0.001"
TiAu4,mp-12635,-0.311209871333329,0.0,"Full Formula (Ti1 Au4)
Reduced Formula: TiAu4
abc   :   3.963658   5.037525   5.037526
angles:  81.096321  66.832971  66.832963
pbc   :       True       True       True
Sites (5)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Ti    -0         0         -0            0.176
  1  Au     0.604869  0.602272   0.187994    -0.001
  2  Au     0.395131  0.397728   0.812006    -0.001
  3  Au     0.79286   0.812006   0.602272    -0.001
  4  Au     0.20714   0.187994   0.397728    -0.001"
V3Cr,mp-1187695,0.045187074999999,0.045187074999999,"Full Formula (V3 Cr1)
Reduced Formula: V3Cr
abc   :   4.158400   4.158400   4.158400
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  V     -0         -0         -0                0
  1  V      0.500001   0.500001   0.500001         0
  2  V      0.25       0.25       0.25            -0
  3  Cr     0.750001   0.750001   0.750001        -0"
MnV,mp-316,-0.19813923724137703,0.0,"Full Formula (Mn1 V1)
Reduced Formula: MnV
abc   :   2.855769   2.855769   2.855769
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Mn    -0    -0    -0           0
  1  V      0.5   0.5   0.5        -0"
MnV3,mp-864984,-0.08009572362068801,0.018973895,"Full Formula (Mn1 V3)
Reduced Formula: MnV3
abc   :   4.118414   4.118414   4.118415
angles:  59.999921  59.999921  59.999926
pbc   :       True       True       True
Sites (4)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Mn     0.750001   0.750001   0.750001        -0
  1  V     -0         -0         -0                0
  2  V      0.499999   0.499999   0.499999         0
  3  V      0.25       0.25       0.25            -0"
VFe,mp-1335,-0.12701183999999902,0.022709966875002003,"Full Formula (V1 Fe1)
Reduced Formula: VFe
abc   :   2.939506   2.939506   2.939506
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  V      0.5   0.5   0.5    -1.411
  1  Fe    -0    -0    -0       2.527"
VFe3,mp-866134,-0.12830672750000002,0.0,"Full Formula (V1 Fe3)
Reduced Formula: VFe3
abc   :   4.092269   4.092443   4.087740
angles:  60.032139  60.035949  59.912646
pbc   :       True       True       True
Sites (4)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  V     0.75      0.749999   0.75        -1.819
  1  Fe    5e-05     4.7e-05   -3e-06        2.562
  2  Fe    0.499951  0.499949   0.500001     2.562
  3  Fe    0.249998  0.250001   0.250002     2.668"
VFe,mp-1216347,-0.10357946000000001,0.046142346875001,"Full Formula (V1 Fe1)
Reduced Formula: VFe
abc   :   2.507908   2.507908   4.059245
angles:  90.000000  90.000000 107.442333
pbc   :       True       True       True
Sites (2)
  #  SP       a    b    c    magmom
---  ----  ----  ---  ---  --------
  0  V      0.5  0.5  0.5    -0.699
  1  Fe    -0    0    0       2.309"
V3Fe,mp-1079399,-0.171136886249999,0.0,"Full Formula (V6 Fe2)
Reduced Formula: V3Fe
abc   :   4.618965   4.618965   4.618965
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP       a      b     c    magmom
---  ----  ----  -----  ----  --------
  0  V     0      0.5   0.75        -0
  1  V     0.5    0.25  0           -0
  2  V     0.75  -0     0.5         -0
  3  V     0      0.5   0.25        -0
  4  V     0.5    0.75  0           -0
  5  V     0.25  -0     0.5         -0
  6  Fe    0.5    0.5   0.5          0
  7  Fe    0     -0     0            0"
V3Fe,mp-1187697,-0.14539534,0.025741546249999,"Full Formula (V3 Fe1)
Reduced Formula: V3Fe
abc   :   4.099883   4.099883   4.099883
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP        a     b      c    magmom
---  ----  -----  ----  -----  --------
  0  V      0.25  0.25   0.25     0.004
  1  V      0.75  0.75   0.75     0.004
  2  V      0.5   0.5    0.5     -0.005
  3  Fe    -0     0     -0       -0.008"
VCo,mp-1002109,-0.14904514000000102,0.0,"Full Formula (V1 Co1)
Reduced Formula: VCo
abc   :   2.890428   2.890428   2.890428
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  V     -0    -0    -0       0.494
  1  Co     0.5   0.5   0.5     1.522"
V3Co,mp-1585,-0.145599318750001,0.0,"Full Formula (V6 Co2)
Reduced Formula: V3Co
abc   :   4.620524   4.620524   4.620524
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP        a      b      c    magmom
---  ----  -----  -----  -----  --------
  0  V      0.5    0.25  -0            0
  1  V      0.5    0.75  -0            0
  2  V      0.25  -0      0.5          0
  3  V      0.75  -0      0.5          0
  4  V     -0      0.5    0.25         0
  5  V     -0      0.5    0.75         0
  6  Co     0.5    0.5    0.5         -0
  7  Co    -0     -0     -0           -0"
V3Ni,mp-7226,-0.154015572499998,0.0,"Full Formula (V6 Ni2)
Reduced Formula: V3Ni
abc   :   4.639702   4.639707   4.639707
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP       a         b          c    magmom
---  ----  ----  --------  ---------  --------
  0  V     0.5   0.250002  -0                0
  1  V     0.5   0.749998  -0                0
  2  V     0.25  0          0.5              0
  3  V     0.75  0          0.5              0
  4  V     0     0.5        0.249998         0
  5  V     0     0.5        0.750002         0
  6  Ni    0.5   0.5        0.5              0
  7  Ni    0     0         -0                0"
V3Ni2,mp-1216708,-0.178457364333331,0.0,"Full Formula (V18 Ni12)
Reduced Formula: V3Ni2
abc   :   4.561716   8.830731   8.923849
angles:  89.591284  90.000000  90.000000
pbc   :       True       True       True
Sites (30)
  #  SP           a          b          c    magmom
---  ----  --------  ---------  ---------  --------
  0  V     0.246816   0.317054   0.678797     0
  1  V     0.246816   0.682946   0.321203     0
  2  V     0.746054   0.823349   0.817714     0.002
  3  V     0.746054   0.176651   0.182286     0.002
  4  V     0.753184   0.682946   0.321203     0
  5  V     0.753184   0.317054   0.678797     0
  6  V     0.253946   0.176651   0.182286     0.002
  7  V     0.253946   0.823349   0.817714     0.002
  8  V     0.5        0.107968   0.896423    -0
  9  V     0.5        0.892032   0.103577    -0
 10  V     0          0.610662   0.607098    -0
 11  V     0          0.389338   0.392902    -0
 12  V     0          0.535929   0.87376      0
 13  V     0          0.464071   0.12624      0
 14  V     0.5        0.626315   0.036249    -0
 15  V     0.5        0.373685   0.963751    -0
 16  V     0          0.878186   0.534794     0
 17  V     0          0.121814   0.465206     0
 18  Ni    0.5        0.5        0.5          0.001
 19  Ni    0         -0         -0            0
 20  Ni    0.5        0.761183   0.565582     0
 21  Ni    0.5        0.238817   0.434418     0
 22  Ni    0          0.258964   0.934496     0
 23  Ni    0          0.741036   0.065504     0
 24  Ni    0.5        0.566875   0.75722      0.001
 25  Ni    0.5        0.433125   0.24278      0.001
 26  Ni    0          0.932294   0.258082     0
 27  Ni    0          0.067706   0.741918     0
 28  Ni    0.5        0.036771   0.631298    -0
 29  Ni    0.5        0.963229   0.368702    -0"
VNi2,mp-11531,-0.216830600000001,0.0,"Full Formula (V1 Ni2)
Reduced Formula: VNi2
abc   :   2.506138   3.526354   4.348805
angles: 113.908901 106.747798  89.996661
pbc   :       True       True       True
Sites (3)
  #  SP           a          b          c    magmom
---  ----  --------  ---------  ---------  --------
  0  V     0         -0         -0               -0
  1  Ni    0.668089   0.668043   0.336176        -0
  2  Ni    0.331911   0.331957   0.663824        -0"
VNi3,mp-171,-0.21591902750000003,0.0,"Full Formula (V1 Ni3)
Reduced Formula: VNi3
abc   :   3.489586   3.489585   4.335079
angles: 113.733564 113.733448  89.999986
pbc   :       True       True       True
Sites (4)
  #  SP       a          b    c    magmom
---  ----  ----  ---------  ---  --------
  0  V     0     -0         0           0
  1  Ni    0.25   0.750001  0.5        -0
  2  Ni    0.75   0.249999  0.5        -0
  3  Ni    0.5    0.5       0          -0"
VZn3,mp-11578,-0.07385269875,0.0,"Full Formula (V1 Zn3)
Reduced Formula: VZn3
abc   :   3.785480   3.785481   3.785481
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a    b     c    magmom
---  ----  ---  ---  ----  --------
  0  V     0    0     0      -0.019
  1  Zn    0    0.5   0.5     0
  2  Zn    0.5  0.5  -0       0
  3  Zn    0.5  0     0.5     0"
V4Zn5,mp-30883,-0.07320986611111001,0.0,"Full Formula (V4 Zn5)
Reduced Formula: V4Zn5
abc   :   3.186116   6.405988   6.405989
angles:  86.422274  75.600428  75.600424
pbc   :       True       True       True
Sites (9)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  V      0.342649  0.657352  0.657351        -0
  1  V     -0         0.342528  0.657472        -0
  2  V      0         0.657472  0.342528        -0
  3  V      0.657351  0.342648  0.342649        -0
  4  Zn    -0         0         0                0
  5  Zn     0.330491  2.7e-05   0.338989         0
  6  Zn     0.669509  0.661011  0.999973         0
  7  Zn     0.330491  0.338989  2.7e-05          0
  8  Zn     0.669509  0.999973  0.661011         0"
ZrV2,mp-1103264,0.032566660833329,0.032566660833332005,"Full Formula (Zr4 V8)
Reduced Formula: ZrV2
abc   :   5.208193   5.208194   8.457140
angles:  90.000000  90.000000 120.000002
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zr    0.333333  0.666667  0.435939     0.026
  1  Zr    0.666667  0.333333  0.564061     0.026
  2  Zr    0.666667  0.333333  0.935939     0.026
  3  Zr    0.333333  0.666667  0.064061     0.026
  4  V     0         0         0.5         -0.017
  5  V     0         0         0           -0.017
  6  V     0.83117   0.16883   0.25         0.059
  7  V     0.83117   0.66234   0.25         0.059
  8  V     0.33766   0.16883   0.25         0.059
  9  V     0.16883   0.83117   0.75         0.059
 10  V     0.16883   0.33766   0.75         0.059
 11  V     0.66234   0.83117   0.75         0.059"
V3Mo,mp-972071,-0.058626447500000005,0.0,"Full Formula (V3 Mo1)
Reduced Formula: V3Mo
abc   :   4.276705   4.276705   4.276705
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  V     -0         0         0            0
  1  V      0.5       0.5       0.5          0
  2  V      0.25      0.25      0.25         0.001
  3  Mo     0.749999  0.749999  0.749999    -0"
VMo,mp-1216323,-0.10154795000000001,0.0,"Full Formula (V1 Mo1)
Reduced Formula: VMo
abc   :   2.703613   2.703613   4.229013
angles:  90.000000  90.000000 110.694512
pbc   :       True       True       True
Sites (2)
  #  SP      a    b     c    magmom
---  ----  ---  ---  ----  --------
  0  V     0.5  0.5   0.5        -0
  1  Mo    0    0    -0           0"
VTc,mp-2540,-0.43849561500000006,0.0,"Full Formula (V1 Tc1)
Reduced Formula: VTc
abc   :   3.009119   3.009119   3.009119
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a     b    c    magmom
---  ----  ---  ----  ---  --------
  0  V     0.5   0.5  0.5        -0
  1  Tc    0    -0    0           0"
VRu,mp-1395,-0.306896892499999,0.0,"Full Formula (V1 Ru1)
Reduced Formula: VRu
abc   :   3.002281   3.002281   3.003933
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP       a     b    c    magmom
---  ----  ----  ----  ---  --------
  0  V      0.5   0.5  0.5     1.039
  1  Ru    -0    -0    0      -0.244"
V3Ru,mp-865382,-0.316691726250002,0.0,"Full Formula (V3 Ru1)
Reduced Formula: V3Ru
abc   :   4.209662   4.209662   4.209662
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  V     0         -0         0                0
  1  V     0.500001   0.500001  0.500001         0
  2  V     0.249999   0.249999  0.249999        -0
  3  Ru    0.75       0.75      0.75            -0"
VRh,mp-1251,-0.40606390499999906,0.025592672500000004,"Full Formula (V2 Rh2)
Reduced Formula: VRh
abc   :   3.624155   3.852958   3.852958
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  V      0.5   0.5  -0           0
  1  V      0.5   0     0.5         0
  2  Rh    -0     0.5   0.5         0
  3  Rh    -0    -0     0           0"
V3Rh,mp-1578,-0.354940871250001,0.0,"Full Formula (V6 Rh2)
Reduced Formula: V3Rh
abc   :   4.752803   4.752803   4.752803
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  V     0.5   0.25  0            0
  1  V     0.5   0.75  0            0
  2  V     0.25  0     0.5          0
  3  V     0.75  0     0.5          0
  4  V     0     0.5   0.25         0
  5  V     0     0.5   0.75         0
  6  Rh    0.5   0.5   0.5          0
  7  Rh    0     0     0            0"
VRh,mp-971751,-0.4316565775,0.0,"Full Formula (V2 Rh2)
Reduced Formula: VRh
abc   :   4.413206   4.413206   2.792223
angles:  90.000000  90.000000  81.247159
pbc   :       True       True       True
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  V     0.296279  0.70372   -0          -0
  1  V     0.70372   0.296279  -0          -0
  2  Rh    0.215946  0.215946   0.5         0
  3  Rh    0.784055  0.784055   0.5         0"
VRh3,mp-866161,-0.415959621249999,0.0,"Full Formula (V2 Rh6)
Reduced Formula: VRh3
abc   :   5.388544   5.388545   4.285731
angles:  90.000042  89.999933 120.000125
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  V     0.333338  0.666657  0.750002         0
  1  V     0.666656  0.33334   0.25             0
  2  Rh    0.167222  0.334424  0.250001        -0
  3  Rh    0.665577  0.832781  0.250002        -0
  4  Rh    0.167212  0.832792  0.249999        -0
  5  Rh    0.832766  0.665544  0.750001        -0
  6  Rh    0.334456  0.167236  0.75            -0
  7  Rh    0.832775  0.167228  0.750003        -0"
VRh3,mp-1185,-0.407127117499999,0.008832503749999,"Full Formula (V1 Rh3)
Reduced Formula: VRh3
abc   :   3.779763   3.779763   3.779763
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  V      0    -0     0          -0
  1  Rh     0.5   0.5  -0           0
  2  Rh     0.5  -0     0.5         0
  3  Rh    -0     0.5   0.5         0"
V3Rh5,mp-1216486,-0.404463577499996,0.019344521874998,"Full Formula (V3 Rh5)
Reduced Formula: V3Rh5
abc   :   5.393263   5.393263   4.293899
angles:  90.000000  90.000000 119.428411
pbc   :       True       True       True
Sites (8)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  V     0.909226  0.090774  -0       0.927
  1  V     0.582932  0.417068   0.5     0.724
  2  V     0.087701  0.912299   0.5     1.295
  3  Rh    0.416153  0.583847  -0      -0.194
  4  Rh    0.589555  0.909891   0.5    -0.162
  5  Rh    0.090109  0.410445   0.5    -0.162
  6  Rh    0.41381   0.089487   0      -0.132
  7  Rh    0.910513  0.58619   -0      -0.132"
V3Pd,mp-1664,-0.15389148124999902,0.0,"Full Formula (V6 Pd2)
Reduced Formula: V3Pd
abc   :   4.808390   4.808396   4.809468
angles:  90.099809  90.100203  90.098719
pbc   :       True       True       True
Sites (8)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  V      0.499093   0.250117   0.000916     0.921
  1  V      0.500906   0.749885  -0.00091     -0.921
  2  V      0.249875   0.000911   0.499081     0.923
  3  V      0.750124  -0.000921   0.500912    -0.923
  4  V      0.000819   0.499187   0.249988     0.881
  5  V     -0.000817   0.500823   0.750012    -0.881
  6  Pd     0.500004   0.499993   0.500013    -0
  7  Pd    -5e-06      8e-06     -1.3e-05     -0"
VPd2,mp-11549,-0.269569443333331,0.0,"Full Formula (V1 Pd2)
Reduced Formula: VPd2
abc   :   2.718337   3.783683   4.744889
angles: 113.497648 106.645494  90.000011
pbc   :       True       True       True
Sites (3)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  V     -0         0         0                0
  1  Pd     0.662252  0.662252  0.324504        -0
  2  Pd     0.337748  0.337748  0.675496        -0"
VPd3,mp-873,-0.257477312499997,0.0088767475,"Full Formula (V1 Pd3)
Reduced Formula: VPd3
abc   :   3.858919   3.858918   4.761168
angles: 113.906745 113.906740  90.000010
pbc   :       True       True       True
Sites (4)
  #  SP        a     b     c    magmom
---  ----  -----  ----  ----  --------
  0  V     -0     0     -0       1.431
  1  Pd     0.25  0.75   0.5    -0.12
  2  Pd     0.75  0.25   0.5    -0.12
  3  Pd     0.5   0.5   -0      -0.094"
VPd3,mp-979980,-0.26527061624999604,0.001083443750001,"Full Formula (V2 Pd6)
Reduced Formula: VPd3
abc   :   5.484726   5.485058   4.463482
angles:  90.000000  90.000000 120.119811
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  V     0.333126  0.666556  0.749999     1.357
  1  V     0.666862  0.333645  0.250001     1.357
  2  Pd    0.169035  0.337997  0.250001    -0.063
  3  Pd    0.661903  0.830912  0.250001    -0.063
  4  Pd    0.169195  0.830846  0.250001    -0.063
  5  Pd    0.830978  0.661954  0.749999    -0.063
  6  Pd    0.338086  0.16901   0.749999    -0.063
  7  Pd    0.83082   0.169085  0.749999    -0.063"
VPd3,mp-568711,-0.266354059999997,0.0,"Full Formula (V1 Pd3)
Reduced Formula: VPd3
abc   :   3.879850   3.890567   3.890815
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a     b     c    magmom
---  ----  ---  ----  ----  --------
  0  V     0    -0    -0       1.79
  1  Pd    0     0.5   0.5    -0.119
  2  Pd    0.5  -0     0.5    -0.118
  3  Pd    0.5   0.5   0      -0.118"
HfV2,mp-1077017,0.038371424999998,0.038371425000001,"Full Formula (Hf2 V4)
Reduced Formula: HfV2
abc   :   5.168951   5.176201   5.180231
angles: 118.529793 118.360175  92.847221
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Hf    0.497503  0.501015  -0.00351    -0.017
  1  Hf    0.252497  0.748985   0.50351    -0.017
  2  V     0.875     0.625      0.75        0.925
  3  V     0.375     0.125      0.25        0.931
  4  V     0.875     0.125      0.75       -1.544
  5  V     0.875     0.125      0.25        0.918"
HfV2,mp-1071274,0.034226088333331,0.034226088333333,"Full Formula (Hf2 V4)
Reduced Formula: HfV2
abc   :   5.168693   5.168693   5.168693
angles: 120.575846 118.822633  90.528371
pbc   :       True       True       True
Sites (6)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Hf    0.874524  0.624524  0.25     0.003
  1  Hf    0.125476  0.375476  0.75     0.003
  2  V     0         0         0        0.002
  3  V     0.5       0         0.5      0.002
  4  V     0.5       0.5       0.5      0.006
  5  V     0.5       0         0        0.006"
TaV2,mp-567276,-0.11093404577778102,0.0,"Full Formula (Ta2 V4)
Reduced Formula: TaV2
abc   :   5.025991   5.025964   5.025947
angles:  59.999737  59.999881  60.000003
pbc   :       True       True       True
Sites (6)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  Ta    0.125006  0.124998   0.124995     0.022
  1  Ta    0.874994  0.875002   0.875005     0.022
  2  V     0.5       0.5       -0            0.128
  3  V     0.5       0          0.5          0.128
  4  V     0.5       0.5        0.5          0.128
  5  V     0         0.5        0.5          0.128"
VW,mp-1216231,-0.061452129999999,0.0,"Full Formula (V1 W1)
Reduced Formula: VW
abc   :   2.704256   2.704256   4.271404
angles:  90.000000  90.000000 110.312766
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  V     0    0    0           0
  1  W     0.5  0.5  0.5        -0"
VW3,mp-1187702,-0.078156587499996,0.0,"Full Formula (V1 W3)
Reduced Formula: VW3
abc   :   4.419580   4.419580   4.419580
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  V      0.750001   0.750001   0.750001        -0
  1  W     -0         -0         -0                0
  2  W      0.500001   0.500001   0.500001         0
  3  W      0.25       0.25       0.25            -0"
V3Re,mp-865385,-0.308773028124999,0.0,"Full Formula (V3 Re1)
Reduced Formula: V3Re
abc   :   4.244689   4.244688   4.244689
angles:  60.000021  60.000022  60.000024
pbc   :       True       True       True
Sites (4)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  V     -0         -0         0            0
  1  V      0.500001   0.500001  0.500001     0
  2  V      0.25       0.25      0.25         0.003
  3  Re     0.749999   0.749999  0.749999     0"
VRe,mp-1216229,-0.339024371249998,0.0,"Full Formula (V1 Re1)
Reduced Formula: VRe
abc   :   2.660127   2.660127   4.230570
angles:  90.000000  90.000000 110.574290
pbc   :       True       True       True
Sites (2)
  #  SP      a     b    c    magmom
---  ----  ---  ----  ---  --------
  0  V     0.5   0.5  0.5         0
  1  Re    0    -0    0          -0"
VOs,mp-12778,-0.33667420999999803,0.0,"Full Formula (V1 Os1)
Reduced Formula: VOs
abc   :   3.016574   3.016574   3.016574
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a     b    c    magmom
---  ----  ---  ----  ---  --------
  0  V     0    -0    0       0.919
  1  Os    0.5   0.5  0.5    -0.186"
V3Os,mp-866121,-0.41887903000000204,0.0,"Full Formula (V3 Os1)
Reduced Formula: V3Os
abc   :   4.222296   4.222296   4.222296
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  V     0         0         0               -0
  1  V     0.500001  0.500001  0.500001        -0
  2  V     0.25      0.25      0.25             0
  3  Os    0.750001  0.750001  0.750001         0"
VIr,mp-1178810,-0.5927182118750021,0.015865685625001,"Full Formula (V16 Ir16)
Reduced Formula: VIr
abc   :   8.659665   8.659665   6.642023
angles:  71.379459  71.379459  80.018597
pbc   :       True       True       True
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  V     0.004575  0.264306  0.280752    -0.023
  1  V     0.264306  0.004575  0.280752    -0.023
  2  V     0.757765  0.517652  0.262686    -0.011
  3  V     0.517652  0.757765  0.262686    -0.013
  4  V     0.866156  0.133844  0           -0.01
  5  V     0.133844  0.866156  0           -0.01
  6  V     0.614781  0.385219  0           -0.003
  7  V     0.385219  0.614781  0           -0.003
  8  V     0.123239  0.373319  0.50813     -0.017
  9  V     0.373319  0.123239  0.50813     -0.02
 10  V     0.876761  0.626681  0.49187     -0.017
 11  V     0.626681  0.876761  0.49187     -0.02
 12  V     0.735694  0.995425  0.719248    -0.023
 13  V     0.995425  0.735694  0.719248    -0.023
 14  V     0.482348  0.242235  0.737314    -0.013
 15  V     0.242235  0.482348  0.737314    -0.011
 16  Ir    0.313627  0.313627  0.120281     0
 17  Ir    0.047524  0.047524  0.650602     0
 18  Ir    0.827272  0.827272  0.090692    -0.001
 19  Ir    0.5575    0.5575    0.631146    -0
 20  Ir    0.4425    0.4425    0.368854    -0
 21  Ir    0.172728  0.172728  0.909308    -0.001
 22  Ir    0.952476  0.952476  0.349398     0
 23  Ir    0.686373  0.686373  0.879719     0
 24  Ir    0.071892  0.56943   0.104092    -0.001
 25  Ir    0.56943   0.071892  0.104092    -0.001
 26  Ir    0.800276  0.304552  0.641457    -0
 27  Ir    0.304552  0.800276  0.641457    -0.001
 28  Ir    0.199724  0.695448  0.358543    -0
 29  Ir    0.695448  0.199724  0.358543    -0.001
 30  Ir    0.928108  0.43057   0.895908    -0.001
 31  Ir    0.43057   0.928108  0.895908    -0.001"
VIr,mp-1281,-0.5805010675000021,0.028082830000002,"Full Formula (V2 Ir2)
Reduced Formula: VIr
abc   :   3.632730   3.884848   3.884848
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a     b     c    magmom
---  ----  ---  ----  ----  --------
  0  V     0.5   0.5  -0           0
  1  V     0.5  -0     0.5         0
  2  Ir    0     0.5   0.5         0
  3  Ir    0    -0     0           0"
V3Ir,mp-2006,-0.5584554099999971,0.0,"Full Formula (V6 Ir2)
Reduced Formula: V3Ir
abc   :   4.762716   4.762716   4.762716
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP       a     b      c    magmom
---  ----  ----  ----  -----  --------
  0  V     0.5   0.25  -0            0
  1  V     0.5   0.75  -0            0
  2  V     0.25  0      0.5          0
  3  V     0.75  0      0.5          0
  4  V     0     0.5    0.25         0
  5  V     0     0.5    0.75         0
  6  Ir    0.5   0.5    0.5          0
  7  Ir    0     0     -0            0"
